
2.204301075268817, 5.699829339981079
2.3118279569892475, 10.713232517242432
2.233626588465298, 15.725483417510986
2.2580645161290325, 20.73531413078308
2.267839687194526, 25.744543075561523
2.267839687194526, 30.758622646331787
2.3313782991202348, 35.771600008010864
2.2776148582600197, 40.785523891448975
2.2580645161290325, 45.79785752296448
2.2482893450635384, 50.81173539161682
2.233626588465298, 55.824347496032715
2.233626588465298, 65.83814787864685
2.233626588465298, 70.85251879692078
2.2385141739980448, 75.86514735221863
2.19941348973607, 80.87799167633057
2.19941348973607, 85.89194560050964
2.19941348973607, 90.90487718582153
2.19941348973607, 95.918949842453
2.19941348973607, 100.93195748329163
2.19941348973607, 105.94483828544617
2.19941348973607, 110.95771551132202
2.19941348973607, 115.97046184539795
2.19941348973607, 125.98417234420776
2.19941348973607, 130.99879956245422
2.19941348973607, 136.01158928871155
2.204301075268817, 141.02559661865234
2.204301075268817, 146.03827238082886
2.204301075268817, 151.05097341537476
2.2140762463343107, 156.0649130344391
2.209188660801564, 161.07772278785706
2.2189638318670575, 166.09168577194214
2.2434017595307916, 171.1050820350647
2.267839687194526, 176.1129367351532
2.29227761485826, 186.12636256217957
2.2776148582600197, 191.14120173454285
2.179863147605083, 196.15386605262756
2.179863147605083, 201.16796374320984
2.179863147605083, 206.18428540229797
2.179863147605083, 211.19834089279175
2.179863147605083, 216.21098113059998
2.179863147605083, 221.2262077331543
2.179863147605083, 226.237708568573
2.179863147605083, 231.25023913383484
2.179863147605083, 236.2643826007843
2.1896383186705766, 246.27797937393188
2.179863147605083, 251.30363273620605
